ID,사고일시,요일,기상상태,시군구,도로형태,노면상태,사고유형,사고유형 - 세부분류,법규위반,가해운전자 차종,가해운전자 성별,가해운전자 연령,가해운전자 상해정도,피해운전자 차종,피해운전자 성별,피해운전자 연령,피해운전자 상해정도,사망자수,중상자수,경상자수,부상자수,ECLO
ACCIDENT_38510,2021-11-27 16,토요일,맑음,대구광역시 남구 봉덕동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,승용,여,47세,경상,승용,남,62세,경상,0,0,2,0,6
ACCIDENT_38511,2021-11-27 16,토요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,여,59세,부상신고,0,0,0,1,1
ACCIDENT_38512,2021-11-27 16,토요일,맑음,대구광역시 북구 노원동1가,단일로 - 기타,건조,차대사람,기타,기타,자전거,남,15세,상해없음,보행자,여,61세,경상,0,0,1,0,3
ACCIDENT_38513,2021-11-27 17,토요일,맑음,대구광역시 북구 칠성동1가,교차로 - 교차로횡단보도내,건조,차대차,기타,신호위반,화물,남,50세,상해없음,자전거,남,74세,중상,0,1,0,0,5
ACCIDENT_38514,2021-11-27 17,토요일,맑음,대구광역시 중구 동인동4가,단일로 - 교량,건조,차대차,추돌,안전운전불이행,이륜,남,68세,상해없음,승용,남,38세,경상,0,0,1,0,3
ACCIDENT_38515,2021-11-27 17,토요일,맑음,대구광역시 달서구 호림동,교차로 - 교차로부근,건조,차대차,기타,안전거리미확보,승용,여,38세,상해없음,이륜,남,18세,중상,0,1,0,0,5
ACCIDENT_38516,2021-11-27 18,토요일,맑음,대구광역시 동구 신서동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,48세,상해없음,이륜,남,23세,경상,0,0,1,0,3
ACCIDENT_38517,2021-11-27 18,토요일,맑음,대구광역시 북구 침산동,단일로 - 교량,건조,차대차,측면충돌,안전운전불이행,승용,여,53세,상해없음,승용,남,57세,경상,0,2,2,0,16
ACCIDENT_38518,2021-11-27 18,토요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,49세,상해없음,개인형이동수단(PM),남,28세,중상,0,1,0,0,5
ACCIDENT_38519,2021-11-27 19,토요일,맑음,대구광역시 수성구 중동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,43세,부상신고,이륜,남,35세,경상,0,0,1,1,4
ACCIDENT_38520,2021-11-27 19,토요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,26세,상해없음,승용,여,55세,경상,0,0,1,0,3
ACCIDENT_38521,2021-11-27 19,토요일,맑음,대구광역시 북구 칠성동1가,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,62세,상해없음,보행자,여,71세,중상,0,1,0,0,5
ACCIDENT_38522,2021-11-27 19,토요일,맑음,대구광역시 달서구 장기동,단일로 - 기타,건조,차대차,기타,안전운전불이행,승용,남,47세,상해없음,이륜,남,37세,중상,0,1,0,0,5
ACCIDENT_38523,2021-11-27 20,토요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,68세,상해없음,승용,남,43세,경상,0,0,1,0,3
ACCIDENT_38524,2021-11-27 22,토요일,맑음,대구광역시 동구 지저동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,승용,남,47세,상해없음,개인형이동수단(PM),남,57세,경상,0,0,1,0,3
ACCIDENT_38525,2021-11-28 00,일요일,맑음,대구광역시 달성군 화원읍,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,28세,기타불명,승용,여,62세,경상,0,0,3,0,9
ACCIDENT_38526,2021-11-28 05,일요일,맑음,대구광역시 중구 동인동2가,교차로 - 교차로안,건조,차대차,기타,신호위반,승용,남,27세,상해없음,승용,남,66세,상해없음,0,0,0,1,1
ACCIDENT_38527,2021-11-28 06,일요일,맑음,대구광역시 동구 검사동,교차로 - 교차로안,건조,차대차,정면충돌,직진우회전진행방해,승용,남,63세,상해없음,승합,남,57세,상해없음,0,0,1,0,3
ACCIDENT_38528,2021-11-28 12,일요일,맑음,대구광역시 동구 지묘동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,41세,상해없음,승용,남,63세,중상,0,2,0,0,10
ACCIDENT_38529,2021-11-28 13,일요일,맑음,대구광역시 동구 신천동,교차로 - 교차로안,건조,차대차,측면충돌,불법유턴,자전거,남,75세,경상,승용,남,65세,상해없음,0,0,1,0,3
ACCIDENT_38530,2021-11-28 13,일요일,맑음,대구광역시 달서구 감삼동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,58세,기타불명,보행자,여,25세,경상,0,0,1,0,3
ACCIDENT_38531,2021-11-28 14,일요일,맑음,대구광역시 동구 송정동,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,승용,남,40세,상해없음,승용,남,35세,경상,0,0,4,0,12
ACCIDENT_38532,2021-11-28 15,일요일,맑음,대구광역시 달성군 현풍읍,단일로 - 기타,건조,차대차,추돌,안전운전불이행,이륜,남,22세,경상,승용,남,60세,경상,0,0,2,0,6
ACCIDENT_38533,2021-11-28 15,일요일,맑음,대구광역시 북구 산격동,교차로 - 교차로부근,건조,차대차,측면충돌,신호위반,원동기,남,64세,상해없음,화물,남,48세,경상,0,0,2,0,6
ACCIDENT_38534,2021-11-28 16,일요일,맑음,대구광역시 중구 봉산동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,개인형이동수단(PM),여,16세,상해없음,보행자,여,27세,경상,0,0,1,0,3
ACCIDENT_38535,2021-11-28 17,일요일,맑음,대구광역시 동구 지묘동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,원동기,남,27세,부상신고,승용,남,29세,상해없음,0,0,0,1,1
ACCIDENT_38536,2021-11-28 18,일요일,맑음,대구광역시 동구 지저동,단일로 - 지하차도(도로)내,건조,차대차,추돌,안전거리미확보,이륜,남,37세,중상,승용,남,61세,경상,0,1,1,0,8
ACCIDENT_38537,2021-11-28 18,일요일,맑음,대구광역시 동구 방촌동,교차로 - 교차로안,건조,차대차,추돌,기타,승용,여,33세,경상,승용,남,51세,부상신고,0,0,2,1,7
ACCIDENT_38538,2021-11-28 18,일요일,맑음,대구광역시 수성구 범어동,교차로 - 교차로부근,건조,차대차,기타,교차로운행방법위반,승용,남,51세,상해없음,승용,남,47세,경상,0,0,2,0,6
ACCIDENT_38539,2021-11-28 18,일요일,맑음,대구광역시 북구 침산동,교차로 - 교차로부근,건조,차량단독,전도전복 - 전도,안전운전불이행,원동기,남,70세,중상,,,,,0,1,0,0,5
ACCIDENT_38540,2021-11-28 18,일요일,맑음,대구광역시 서구 원대동1가,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,남,27세,상해없음,승용,남,52세,중상,0,1,2,0,11
ACCIDENT_38541,2021-11-28 18,일요일,흐림,대구광역시 달서구 신당동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,이륜,남,20세,상해없음,이륜,남,38세,중상,0,1,0,0,5
ACCIDENT_38542,2021-11-28 19,일요일,맑음,대구광역시 수성구 황금동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,여,30세,상해없음,이륜,남,57세,경상,0,0,1,0,3
ACCIDENT_38543,2021-11-28 20,일요일,맑음,대구광역시 수성구 두산동,단일로 - 기타,건조,차대차,추돌,안전거리미확보,승용,남,61세,상해없음,승용,남,24세,경상,0,0,2,0,6
ACCIDENT_38544,2021-11-28 22,일요일,맑음,대구광역시 달서구 본리동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,화물,남,71세,상해없음,보행자,여,17세,경상,0,0,1,0,3
ACCIDENT_38545,2021-11-28 23,일요일,맑음,대구광역시 동구 신암동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,42세,상해없음,이륜,남,49세,경상,0,0,1,0,3
ACCIDENT_38546,2021-11-29 00,월요일,맑음,대구광역시 달성군 논공읍,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,32세,상해없음,승용,남,42세,경상,0,0,1,0,3
ACCIDENT_38547,2021-11-29 06,월요일,맑음,대구광역시 달서구 송현동,기타 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,66세,상해없음,승용,남,39세,경상,0,0,1,0,3
ACCIDENT_38548,2021-11-29 07,월요일,맑음,대구광역시 달서구 장동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,화물,남,53세,상해없음,승용,남,35세,경상,0,0,1,0,3
ACCIDENT_38549,2021-11-29 07,월요일,맑음,대구광역시 달서구 장동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,안전운전불이행,승용,남,58세,상해없음,보행자,남,54세,경상,0,0,1,0,3
ACCIDENT_38550,2021-11-29 08,월요일,맑음,대구광역시 수성구 만촌동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,화물,남,60세,상해없음,승용,남,26세,경상,0,0,1,0,3
ACCIDENT_38551,2021-11-29 08,월요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승합,남,47세,상해없음,보행자,여,48세,경상,0,0,1,0,3
ACCIDENT_38552,2021-11-29 08,월요일,맑음,대구광역시 달서구 송현동,기타 - 기타,건조,차대사람,보도통행중,기타,승용,남,70세,상해없음,보행자,남,52세,경상,0,0,1,0,3
ACCIDENT_38553,2021-11-29 08,월요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,67세,중상,승합,남,62세,경상,0,1,3,0,14
ACCIDENT_38554,2021-11-29 10,월요일,맑음,대구광역시 서구 상리동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,24세,상해없음,승용,남,56세,경상,0,0,1,0,3
ACCIDENT_38555,2021-11-29 10,월요일,맑음,대구광역시 수성구 파동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,여,36세,상해없음,보행자,여,37세,경상,0,0,1,0,3
ACCIDENT_38556,2021-11-29 10,월요일,맑음,대구광역시 달서구 두류동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,48세,상해없음,승용,여,29세,경상,0,0,1,0,3
ACCIDENT_38557,2021-11-29 10,월요일,맑음,대구광역시 북구 태전동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,여,59세,상해없음,승용,여,25세,경상,0,0,1,0,3
ACCIDENT_38558,2021-11-29 11,월요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,길가장자리구역통행중,보행자보호의무위반,승용,여,44세,상해없음,보행자,여,18세,경상,0,0,1,0,3
ACCIDENT_38559,2021-11-29 11,월요일,맑음,대구광역시 북구 매천동,단일로 - 고가도로위,건조,차대차,기타,안전운전불이행,화물,남,59세,상해없음,승용,남,64세,중상,0,1,1,0,8
ACCIDENT_38560,2021-11-29 12,월요일,맑음,대구광역시 북구 구암동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,57세,경상,이륜,남,48세,상해없음,0,0,1,0,3
ACCIDENT_38561,2021-11-29 13,월요일,맑음,대구광역시 달서구 상인동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,이륜,남,21세,부상신고,보행자,남,63세,상해없음,0,0,0,1,1
ACCIDENT_38562,2021-11-29 14,월요일,맑음,대구광역시 서구 상리동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,22세,상해없음,승용,남,53세,중상,0,1,0,0,5
ACCIDENT_38563,2021-11-29 14,월요일,맑음,대구광역시 남구 봉덕동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,35세,상해없음,이륜,남,55세,경상,0,0,1,0,3
ACCIDENT_38564,2021-11-29 14,월요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대차,측면충돌,차로위반,승용,여,59세,상해없음,승용,여,58세,경상,0,0,1,0,3
ACCIDENT_38565,2021-11-29 15,월요일,맑음,대구광역시 남구 봉덕동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,화물,남,30세,상해없음,보행자,남,41세,경상,0,0,1,0,3
ACCIDENT_38566,2021-11-29 15,월요일,맑음,대구광역시 북구 침산동,교차로 - 교차로부근,건조,차대차,기타,차로위반,승용,남,62세,상해없음,승용,여,35세,상해없음,0,0,1,0,3
ACCIDENT_38567,2021-11-29 16,월요일,맑음,대구광역시 북구 침산동,교차로 - 교차로부근,건조,차대차,측면충돌,안전거리미확보,화물,남,68세,상해없음,승용,여,64세,경상,0,0,1,0,3
ACCIDENT_38568,2021-11-29 16,월요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,36세,상해없음,이륜,남,55세,중상,0,1,0,0,5
ACCIDENT_38569,2021-11-29 16,월요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,자전거,남,9세,부상신고,화물,남,57세,상해없음,0,0,0,1,1
ACCIDENT_38570,2021-11-29 17,월요일,맑음,대구광역시 동구 신서동,단일로 - 기타,건조,차량단독,기타,안전운전불이행,승합,남,40세,상해없음,,,,,0,0,1,0,3
ACCIDENT_38571,2021-11-29 17,월요일,맑음,대구광역시 서구 상리동,교차로 - 교차로안,건조,차대차,측면충돌,직진우회전진행방해,화물,남,30세,상해없음,화물,여,27세,경상,0,0,1,0,3
ACCIDENT_38572,2021-11-29 17,월요일,맑음,대구광역시 달서구 용산동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,남,54세,상해없음,이륜,남,44세,중상,0,1,0,0,5
ACCIDENT_38573,2021-11-29 17,월요일,맑음,대구광역시 달서구 장기동,단일로 - 기타,건조,차대차,기타,중앙선침범,화물,남,71세,상해없음,이륜,남,42세,경상,0,0,1,0,3
ACCIDENT_38574,2021-11-29 17,월요일,맑음,대구광역시 달서구 호산동,단일로 - 교량,건조,차대차,측면충돌,차로위반,승합,남,51세,상해없음,승용,남,28세,경상,0,0,1,0,3
ACCIDENT_38575,2021-11-29 18,월요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승합,남,39세,상해없음,승용,남,59세,경상,0,0,1,0,3
ACCIDENT_38576,2021-11-29 19,월요일,맑음,대구광역시 동구 신기동,기타 - 기타,건조,차대사람,기타,기타,승합,남,49세,상해없음,보행자,여,8세,경상,0,0,1,0,3
ACCIDENT_38577,2021-11-29 19,월요일,맑음,대구광역시 북구 산격동,단일로 - 기타,건조,차대사람,횡단중,안전운전불이행,승용,남,50세,상해없음,보행자,남,58세,부상신고,0,0,0,1,1
ACCIDENT_38578,2021-11-29 19,월요일,맑음,대구광역시 서구 비산동,단일로 - 기타,건조,차대사람,보도통행중,기타,자전거,남,27세,상해없음,보행자,여,61세,경상,0,0,1,0,3
ACCIDENT_38579,2021-11-29 19,월요일,맑음,대구광역시 북구 읍내동,교차로 - 교차로안,건조,차대사람,길가장자리구역통행중,안전운전불이행,승합,남,65세,상해없음,보행자,남,66세,경상,0,0,1,0,3
ACCIDENT_38580,2021-11-29 21,월요일,맑음,대구광역시 동구 신서동,교차로 - 교차로안,건조,차대차,기타,직진우회전진행방해,기타불명,기타불명,미분류,기타불명,자전거,남,36세,부상신고,0,0,0,1,1
ACCIDENT_38581,2021-11-29 21,월요일,맑음,대구광역시 수성구 욱수동,단일로 - 기타,건조,차대차,기타,중앙선침범,기타불명,기타불명,미분류,기타불명,승용,남,63세,부상신고,0,0,0,1,1
ACCIDENT_38582,2021-11-29 22,월요일,맑음,대구광역시 북구 태전동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,53세,상해없음,승용,남,49세,경상,0,0,3,0,9
ACCIDENT_38583,2021-11-29 23,월요일,맑음,대구광역시 동구 신천동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,68세,상해없음,승용,남,50세,경상,0,0,2,0,6
ACCIDENT_38584,2021-11-30 01,화요일,흐림,대구광역시 중구 삼덕동1가,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,22세,상해없음,보행자,남,18세,경상,0,0,1,0,3
ACCIDENT_38585,2021-11-30 08,화요일,비,대구광역시 수성구 만촌동,단일로 - 기타,젖음/습기,차대차,추돌,안전운전불이행,승용,여,28세,상해없음,승용,남,27세,경상,0,0,2,0,6
ACCIDENT_38586,2021-11-30 09,화요일,맑음,대구광역시 남구 대명동,단일로 - 기타,건조,차대사람,기타,안전운전불이행,승용,남,70세,상해없음,보행자,여,40세,중상,0,1,0,0,5
ACCIDENT_38587,2021-11-30 09,화요일,맑음,대구광역시 수성구 지산동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,44세,상해없음,승용,남,69세,경상,0,0,2,0,6
ACCIDENT_38588,2021-11-30 09,화요일,비,대구광역시 수성구 중동,단일로 - 기타,젖음/습기,차대차,기타,안전운전불이행,승용,남,25세,상해없음,자전거,여,59세,경상,0,0,1,0,3
ACCIDENT_38589,2021-11-30 10,화요일,맑음,대구광역시 서구 내당동,단일로 - 기타,건조,차대사람,기타,기타,승합,남,56세,상해없음,보행자,여,18세,부상신고,0,0,0,1,1
ACCIDENT_38590,2021-11-30 12,화요일,비,대구광역시 달성군 화원읍,단일로 - 기타,젖음/습기,차대차,추돌,안전거리미확보,승용,남,59세,상해없음,승용,남,29세,경상,0,0,1,0,3
ACCIDENT_38591,2021-11-30 12,화요일,맑음,대구광역시 북구 산격동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,43세,상해없음,승용,남,33세,경상,0,0,1,0,3
ACCIDENT_38592,2021-11-30 14,화요일,맑음,대구광역시 달서구 송현동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,68세,상해없음,이륜,남,45세,경상,0,0,1,0,3
ACCIDENT_38593,2021-11-30 14,화요일,비,대구광역시 달서구 도원동,교차로 - 교차로부근,젖음/습기,차대차,후진중충돌,안전운전불이행,화물,남,77세,상해없음,화물,남,41세,경상,0,0,1,0,3
ACCIDENT_38594,2021-11-30 15,화요일,맑음,대구광역시 동구 각산동,단일로 - 기타,건조,차량단독,공작물충돌,안전운전불이행,승용,남,23세,중상,,,,,0,1,0,0,5
ACCIDENT_38595,2021-11-30 15,화요일,맑음,대구광역시 동구 불로동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,52세,상해없음,승용,여,34세,경상,0,0,2,0,6
ACCIDENT_38596,2021-11-30 15,화요일,맑음,대구광역시 동구 신암동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,여,51세,상해없음,승용,남,47세,경상,0,0,2,0,6
ACCIDENT_38597,2021-11-30 15,화요일,맑음,대구광역시 수성구 성동,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,남,65세,부상신고,화물,남,55세,경상,0,0,1,1,4
ACCIDENT_38598,2021-11-30 16,화요일,맑음,대구광역시 달서구 상인동,교차로 - 교차로부근,건조,차대차,추돌,안전운전불이행,승용,남,62세,상해없음,승용,남,48세,경상,0,0,1,0,3
ACCIDENT_38599,2021-11-30 16,화요일,맑음,대구광역시 북구 침산동,단일로 - 기타,젖음/습기,차대차,기타,안전거리미확보,승용,남,31세,상해없음,이륜,남,55세,경상,0,0,1,0,3
ACCIDENT_38600,2021-11-30 16,화요일,맑음,대구광역시 북구 산격동,교차로 - 교차로부근,건조,차대차,측면충돌,안전운전불이행,승용,여,44세,상해없음,승용,남,47세,경상,0,0,5,0,15
ACCIDENT_38601,2021-11-30 16,화요일,맑음,대구광역시 북구 서변동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,46세,상해없음,자전거,여,61세,경상,0,0,1,0,3
ACCIDENT_38602,2021-11-30 17,화요일,맑음,대구광역시 동구 각산동,교차로 - 교차로안,건조,차대차,측면충돌,신호위반,이륜,남,17세,부상신고,승용,남,24세,상해없음,0,0,0,1,1
ACCIDENT_38603,2021-11-30 17,화요일,비,대구광역시 수성구 지산동,단일로 - 기타,젖음/습기,차대사람,횡단중,안전운전불이행,화물,남,48세,상해없음,보행자,여,76세,중상,0,1,0,0,5
ACCIDENT_38604,2021-11-30 17,화요일,맑음,대구광역시 수성구 수성동4가,단일로 - 기타,건조,차대차,측면충돌,중앙선침범,자전거,여,58세,경상,승용,남,72세,상해없음,0,0,1,0,3
ACCIDENT_38605,2021-11-30 17,화요일,맑음,대구광역시 달서구 월성동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,교차로운행방법위반,승용,여,47세,상해없음,이륜,남,21세,경상,0,0,1,0,3
ACCIDENT_38606,2021-11-30 18,화요일,맑음,대구광역시 수성구 지산동,교차로 - 교차로안,건조,차대차,측면충돌,안전운전불이행,승용,여,46세,상해없음,이륜,남,62세,중상,0,1,0,0,5
ACCIDENT_38607,2021-11-30 18,화요일,맑음,대구광역시 달서구 성당동,기타 - 기타,건조,차대사람,횡단중,보행자보호의무위반,승용,여,29세,상해없음,보행자,남,10세,경상,0,0,1,0,3
ACCIDENT_38608,2021-11-30 19,화요일,비,대구광역시 북구 읍내동,교차로 - 교차로부근,젖음/습기,차대차,측면충돌,중앙선침범,승용,여,54세,경상,이륜,남,51세,중상,0,1,1,0,8
ACCIDENT_38609,2021-11-30 20,화요일,맑음,대구광역시 달서구 대천동,교차로 - 교차로안,건조,차대차,측면충돌,교차로운행방법위반,승용,남,63세,상해없음,이륜,남,24세,중상,0,1,0,0,5
ACCIDENT_38610,2021-11-30 20,화요일,비,대구광역시 북구 산격동,교차로 - 교차로부근,젖음/습기,차대차,추돌,안전운전불이행,승용,남,26세,상해없음,승용,여,59세,경상,0,0,1,0,3
ACCIDENT_38611,2021-11-30 20,화요일,맑음,대구광역시 달서구 호산동,교차로 - 교차로안,건조,차대차,기타,안전운전불이행,승용,남,44세,상해없음,이륜,남,41세,경상,0,0,1,0,3
ACCIDENT_38612,2021-11-30 20,화요일,맑음,대구광역시 북구 관음동,교차로 - 교차로안,젖음/습기,차대차,측면충돌,직진우회전진행방해,승용,여,57세,경상,승용,남,29세,경상,0,0,2,0,6
ACCIDENT_38613,2021-11-30 21,화요일,비,대구광역시 달서구 본리동,교차로 - 교차로부근,젖음/습기,차대사람,횡단중,안전운전불이행,승합,남,68세,상해없음,보행자,여,57세,중상,0,1,0,0,5
ACCIDENT_38614,2021-11-30 22,화요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,40세,상해없음,승용,남,49세,경상,0,0,1,0,3
ACCIDENT_38615,2021-11-30 22,화요일,비,대구광역시 달서구 용산동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,승용,여,43세,기타불명,이륜,남,21세,경상,0,0,1,0,3
ACCIDENT_38616,2021-11-30 23,화요일,흐림,대구광역시 동구 신천동,단일로 - 기타,젖음/습기,차대차,측면충돌,안전운전불이행,이륜,남,28세,부상신고,승용,남,66세,경상,0,0,1,1,4
ACCIDENT_38617,2021-12-01 00,수요일,맑음,대구광역시 남구 봉덕동,교차로 - 교차로부근,건조,차대차,측면충돌,교차로운행방법위반,승용,남,62세,상해없음,승용,남,60세,경상,0,0,1,0,3
ACCIDENT_38618,2021-12-01 00,수요일,흐림,대구광역시 북구 침산동,교차로 - 교차로부근,젖음/습기,차대사람,횡단중,안전운전불이행,승용,여,44세,상해없음,보행자,남,49세,중상,0,1,0,0,5
ACCIDENT_38619,2021-12-01 01,수요일,맑음,대구광역시 달서구 대천동,교차로 - 교차로부근,건조,차대차,측면충돌,차로위반,화물,여,25세,상해없음,화물,남,55세,경상,0,0,1,0,3
ACCIDENT_38620,2021-12-01 01,수요일,맑음,대구광역시 달서구 이곡동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,29세,상해없음,승용,남,62세,경상,0,0,1,0,3
ACCIDENT_38621,2021-12-01 03,수요일,맑음,대구광역시 달서구 월성동,단일로 - 기타,건조,차대차,기타,중앙선침범,승용,남,30세,상해없음,승용,남,44세,경상,0,0,1,0,3
ACCIDENT_38622,2021-12-01 06,수요일,맑음,대구광역시 달서구 용산동,단일로 - 기타,건조,차대차,기타,안전거리미확보,건설기계,남,53세,상해없음,승용,여,59세,중상,0,1,0,0,5
ACCIDENT_38623,2021-12-01 07,수요일,기타,대구광역시 수성구 범어동,기타 - 기타,건조,차대사람,횡단중,안전운전불이행,기타불명,기타불명,미분류,기타불명,보행자,여,17세,경상,0,0,1,0,3
ACCIDENT_38624,2021-12-01 07,수요일,맑음,대구광역시 북구 복현동,단일로 - 기타,건조,차대차,측면충돌,불법유턴,화물,남,43세,상해없음,승합,남,45세,경상,0,0,2,0,6
ACCIDENT_38625,2021-12-01 08,수요일,맑음,대구광역시 동구 용계동,단일로 - 기타,건조,차대차,후진중충돌,안전운전불이행,승용,남,25세,상해없음,승용,남,39세,경상,0,0,1,0,3
ACCIDENT_38626,2021-12-01 08,수요일,맑음,대구광역시 북구 복현동,교차로 - 교차로횡단보도내,건조,차대사람,횡단중,신호위반,승용,여,48세,상해없음,보행자,남,8세,경상,0,0,1,0,3
ACCIDENT_38627,2021-12-01 08,수요일,맑음,대구광역시 북구 서변동,교차로 - 교차로횡단보도내,건조,차대차,측면충돌,안전운전불이행,승용,남,34세,상해없음,자전거,남,34세,경상,0,0,1,0,3
ACCIDENT_38628,2021-12-01 08,수요일,맑음,대구광역시 북구 관음동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,승용,여,44세,기타불명,승용,여,27세,경상,0,0,1,0,3
ACCIDENT_38629,2021-12-01 09,수요일,맑음,대구광역시 동구 지저동,단일로 - 기타,건조,차대차,측면충돌,안전거리미확보,승용,남,81세,상해없음,승용,남,47세,경상,0,0,1,0,3
ACCIDENT_38630,2021-12-01 09,수요일,맑음,대구광역시 달서구 진천동,단일로 - 기타,건조,차대사람,차도통행중,안전운전불이행,승용,여,52세,상해없음,보행자,여,61세,중상,0,1,0,0,5
ACCIDENT_38631,2021-12-01 09,수요일,맑음,대구광역시 달성군 다사읍,단일로 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,31세,경상,승용,남,62세,경상,0,3,2,1,22
ACCIDENT_38632,2021-12-01 11,수요일,맑음,대구광역시 달서구 월성동,교차로 - 교차로부근,건조,차대차,기타,안전운전불이행,이륜,남,85세,부상신고,승용,여,54세,상해없음,0,0,0,1,1
ACCIDENT_38633,2021-12-01 12,수요일,맑음,대구광역시 수성구 범어동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,승용,남,43세,상해없음,승용,여,60세,경상,0,0,2,0,6
ACCIDENT_38634,2021-12-01 14,수요일,맑음,대구광역시 수성구 두산동,교차로 - 교차로안,건조,차대사람,횡단중,안전운전불이행,승합,남,75세,상해없음,보행자,여,75세,중상,0,1,0,0,5
ACCIDENT_38635,2021-12-01 14,수요일,맑음,대구광역시 달서구 월성동,기타 - 기타,건조,차대차,측면충돌,안전운전불이행,승용,여,46세,상해없음,이륜,남,32세,경상,0,0,1,0,3
ACCIDENT_38636,2021-12-01 14,수요일,맑음,대구광역시 달서구 호산동,단일로 - 기타,건조,차대차,기타,차로위반,승용,남,71세,상해없음,이륜,남,31세,중상,0,1,0,0,5
ACCIDENT_38637,2021-12-01 15,수요일,맑음,대구광역시 동구 도동,단일로 - 기타,건조,차대차,추돌,안전운전불이행,기타불명,남,84세,중상,화물,남,57세,상해없음,0,1,0,0,5
ACCIDENT_38638,2021-12-01 15,수요일,맑음,대구광역시 달서구 호산동,교차로 - 교차로안,건조,차대차,기타,신호위반,승용,남,53세,상해없음,화물,남,30세,경상,0,0,1,0,3
