보안등위치명,설치개수,소재지도로명주소,소재지지번주소,위도,경도,설치연도,설치형태
비산4동 193-1,1,,대구광역시 서구 비산4동 193-1,,,,
비산4동 200-44,1,,대구광역시 서구 비산4동 200-44,,,,
비산4동 302-3,1,,대구광역시 서구 비산4동 302-3,,,,
비산4동 171-57,1,,대구광역시 서구 비산4동 171-57,,,,
비산4동 223-28,1,,대구광역시 서구 비산4동 223-28,,,,
비산4동 254-7,1,,대구광역시 서구 비산4동 254-7,,,,
비산4동 191-2,1,,대구광역시 서구 비산4동 191-2,,,,
비산4동 173-17,1,,대구광역시 서구 비산4동 173-17,,,,
비산4동 202-17,1,,대구광역시 서구 비산4동 202-17,,,,
비산4동 252-10,1,,대구광역시 서구 비산4동 252-10,,,,
비산7동 1269-10,1,,대구광역시 서구 비산7동 1269-10,,,,
비산7동 1269-20,1,,대구광역시 서구 비산7동 1269-20,,,,
비산7동 1279-1,1,,대구광역시 서구 비산7동 1279-1,,,,
비산7동 1279-5,1,,대구광역시 서구 비산7동 1279-5,,,,
비산7동 1279-8,1,,대구광역시 서구 비산7동 1279-8,,,,
비산7동 1279-10,1,,대구광역시 서구 비산7동 1279-10,,,,
비산7동 1278-1,1,,대구광역시 서구 비산7동 1278-1,,,,
비산7동 2008-18,1,,대구광역시 서구 비산7동 2008-18,,,,
비산7동 2008-17,1,,대구광역시 서구 비산7동 2008-17,,,,
비산7동 2008-16,1,,대구광역시 서구 비산7동 2008-16,,,,
비산7동 889-5,1,,대구광역시 서구 비산7동 889-5,,,,
비산7동 1835-6,1,,대구광역시 서구 비산7동 1835-6,,,,
비산7동 1835-6,1,,대구광역시 서구 비산7동 1835-6,,,,
비산7동 1835-4,1,,대구광역시 서구 비산7동 1835-4,,,,
비산7동 1835-10,1,,대구광역시 서구 비산7동 1835-10,,,,
비산7동 1838-0,1,,대구광역시 서구 비산7동 1838-0,,,,
비산7동 1835-5,1,,대구광역시 서구 비산7동 1835-5,,,,
비산7동 1834-5,1,,대구광역시 서구 비산7동 1834-5,,,,
비산7동 1249-7,1,,대구광역시 서구 비산7동 1249-7,,,,
비산7동 821-3,1,,대구광역시 서구 비산7동 821-3,,,,
비산7동 711-1,1,,대구광역시 서구 비산7동 711-1,,,,
비산7동 566-2,1,,대구광역시 서구 비산7동 566-2,,,,
비산7동 836-8,1,,대구광역시 서구 비산7동 836-8,,,,
비산7동 1282-12,1,,대구광역시 서구 비산7동 1282-12,,,,
비산7동 1890-30,1,,대구광역시 서구 비산7동 1890-30,,,,
비산7동 1838-1,1,,대구광역시 서구 비산7동 1838-1,,,,
비산7동 1277-1,1,,대구광역시 서구 비산7동 1277-1,,,,
비산7동 1322-10,1,,대구광역시 서구 비산7동 1322-10,,,,
비산7동 934-23,1,,대구광역시 서구 비산7동 934-23,,,,
비산7동 896-8,1,,대구광역시 서구 비산7동 896-8,,,,
비산7동 934-7,1,,대구광역시 서구 비산7동 934-7,,,,
비산7동 940-18,1,,대구광역시 서구 비산7동 940-18,,,,
비산7동 1278-5,1,,대구광역시 서구 비산7동 1278-5,,,,
비산7동 2008-173,1,,대구광역시 서구 비산7동 2008-173,,,,
비산7동 2003-15,1,,대구광역시 서구 비산7동 2003-15,,,,
비산7동 836-14,1,,대구광역시 서구 비산7동 836-14,,,,
비산7동 1840-5,1,,대구광역시 서구 비산7동 1840-5,,,,
비산7동 1281-4,1,,대구광역시 서구 비산7동 1281-4,,,,
비산7동 1293-4,1,,대구광역시 서구 비산7동 1293-4,,,,
평리5동 1490-14,1,,대구광역시 서구 평리5동 1490-14,,,,
평리5동 1490-14,1,,대구광역시 서구 평리5동 1490-14,,,,
평리5동 1490-30,1,,대구광역시 서구 평리5동 1490-30,,,,
평리5동 1490-27,1,,대구광역시 서구 평리5동 1490-27,,,,
평리5동 1492-6,1,,대구광역시 서구 평리5동 1492-6,,,,
평리5동 1491-4,1,,대구광역시 서구 평리5동 1491-4,,,,
평리5동 1521-4,1,,대구광역시 서구 평리5동 1521-4,,,,
평리5동 1492-19,1,,대구광역시 서구 평리5동 1492-19,,,,
평리5동 1492-31,1,,대구광역시 서구 평리5동 1492-31,,,,
평리5동 1492-18,1,,대구광역시 서구 평리5동 1492-18,,,,
평리5동 1494-1,1,,대구광역시 서구 평리5동 1494-1,,,,
평리5동 1493-1,1,,대구광역시 서구 평리5동 1493-1,,,,
평리5동 1493-30,1,,대구광역시 서구 평리5동 1493-30,,,,
평리5동 1494-19,1,,대구광역시 서구 평리5동 1494-19,,,,
평리5동 1494-4,1,,대구광역시 서구 평리5동 1494-4,,,,
평리5동 1520-1,1,,대구광역시 서구 평리5동 1520-1,,,,
평리5동 1492-26,1,,대구광역시 서구 평리5동 1492-26,,,,
평리5동 1482-25,1,,대구광역시 서구 평리5동 1482-25,,,,
평리5동 1496-16,1,,대구광역시 서구 평리5동 1496-16,,,,
평리5동 1494-19,1,,대구광역시 서구 평리5동 1494-19,,,,
평리5동 1522-9,1,,대구광역시 서구 평리5동 1522-9,,,,
평리5동 1498-11,1,,대구광역시 서구 평리5동 1498-11,,,,
평리5동 1514-15,1,,대구광역시 서구 평리5동 1514-15,,,,
평리5동 1496-8,1,,대구광역시 서구 평리5동 1496-8,,,,
평리5동 1496-3,1,,대구광역시 서구 평리5동 1496-3,,,,
평리5동 1497-5,1,,대구광역시 서구 평리5동 1497-5,,,,
평리5동 1514-40,1,,대구광역시 서구 평리5동 1514-40,,,,
평리5동 1497-8,1,,대구광역시 서구 평리5동 1497-8,,,,
비산1동 719-10,1,,대구광역시 서구 비산1동 719-10,,,,
비산1동 718-2,1,,대구광역시 서구 비산1동 718-2,,,,
비산1동 719-1,1,,대구광역시 서구 비산1동 719-1,,,,
비산1동 719-10,1,,대구광역시 서구 비산1동 719-10,,,,
평리3동 647-4,1,,대구광역시 서구 평리3동 647-4,,,,
평리3동 646-25,1,,대구광역시 서구 평리3동 646-25,,,,
평리3동 646-5,1,,대구광역시 서구 평리3동 646-5,,,,
평리3동 647-3,1,,대구광역시 서구 평리3동 647-3,,,,
평리3동 730-1,1,,대구광역시 서구 평리3동 730-1,,,,
평리3동 648-7,1,,대구광역시 서구 평리3동 648-7,,,,
평리3동 650-2,1,,대구광역시 서구 평리3동 650-2,,,,
평리3동 645-9,1,,대구광역시 서구 평리3동 645-9,,,,
평리4동 1442-6,1,,대구광역시 서구 평리4동 1442-6,,,,
평리4동 1444-1,1,,대구광역시 서구 평리4동 1444-1,,,,
평리4동 1439-1,1,,대구광역시 서구 평리4동 1439-1,,,,
평리4동 1439-1,1,,대구광역시 서구 평리4동 1439-1,,,,
평리4동 1367-1,1,,대구광역시 서구 평리4동 1367-1,,,,
평리4동 1367-3,1,,대구광역시 서구 평리4동 1367-3,,,,
평리4동 1367-7,1,,대구광역시 서구 평리4동 1367-7,,,,
평리4동 1367-8,1,,대구광역시 서구 평리4동 1367-8,,,,
평리4동 1345-1,1,,대구광역시 서구 평리4동 1345-1,,,,
평리4동 1345-4,1,,대구광역시 서구 평리4동 1345-4,,,,
평리4동 1344-5,1,,대구광역시 서구 평리4동 1344-5,,,,
평리4동 1344-6,1,,대구광역시 서구 평리4동 1344-6,,,,
평리3동 645-33,1,,대구광역시 서구 평리3동 645-33,,,,
평리4동 1345-14,1,,대구광역시 서구 평리4동 1345-14,,,,
평리4동 1343-2,1,,대구광역시 서구 평리4동 1343-2,,,,
평리4동 1343-5,1,,대구광역시 서구 평리4동 1343-5,,,,
평리4동 1343-6,1,,대구광역시 서구 평리4동 1343-6,,,,
평리4동 1343-9,1,,대구광역시 서구 평리4동 1343-9,,,,
평리4동 1198-8,1,,대구광역시 서구 평리4동 1198-8,,,,
평리4동 1198-10,1,,대구광역시 서구 평리4동 1198-10,,,,
평리4동 1198-18,1,,대구광역시 서구 평리4동 1198-18,,,,
평리4동 1198-28,1,,대구광역시 서구 평리4동 1198-28,,,,
평리3동 1081-44,1,,대구광역시 서구 평리3동 1081-44,,,,
평리3동 1082-1,1,,대구광역시 서구 평리3동 1082-1,,,,
비산2·3동 72-24,1,,대구광역시 서구 비산2·3동 72-24,,,,
비산2·3동 74-12,1,,대구광역시 서구 비산2·3동 74-12,,,,
비산2·3동 74-4,1,,대구광역시 서구 비산2·3동 74-4,,,,
비산2·3동 81-4,1,,대구광역시 서구 비산2·3동 81-4,,,,
비산2·3동 75-5,1,,대구광역시 서구 비산2·3동 75-5,,,,
비산2·3동 76-20,1,,대구광역시 서구 비산2·3동 76-20,,,,
비산2·3동 504-19,1,,대구광역시 서구 비산2·3동 504-19,,,,
비산2·3동 76-3,1,,대구광역시 서구 비산2·3동 76-3,,,,
비산2·3동 77-16,1,,대구광역시 서구 비산2·3동 77-16,,,,
비산2·3동 76-30,1,,대구광역시 서구 비산2·3동 76-30,,,,
비산2·3동 76-16,1,,대구광역시 서구 비산2·3동 76-16,,,,
비산7동 1324-1,1,,대구광역시 서구 비산7동 1324-1,,,,
비산7동 2027-30,1,,대구광역시 서구 비산7동 2027-30,,,,
비산7동 2028-26,1,,대구광역시 서구 비산7동 2028-26,,,,
비산7동 2042-1,1,,대구광역시 서구 비산7동 2042-1,,,,
비산7동 1467-1,1,,대구광역시 서구 비산7동 1467-1,,,,
비산7동 2003-40,1,,대구광역시 서구 비산7동 2003-40,,,,
비산7동 927-1,1,,대구광역시 서구 비산7동 927-1,,,,
비산7동 1840-5,1,,대구광역시 서구 비산7동 1840-5,,,,
비산7동 -,1,,대구광역시 서구 비산7동 -,,,,
비산7동 1281-13,1,,대구광역시 서구 비산7동 1281-13,,,,
비산7동 2010-24,1,,대구광역시 서구 비산7동 2010-24,,,,
비산7동 2038-36,1,,대구광역시 서구 비산7동 2038-36,,,,
비산7동 2038-6,1,,대구광역시 서구 비산7동 2038-6,,,,
비산7동 2010-26,1,,대구광역시 서구 비산7동 2010-26,,,,
비산7동 2037-9,1,,대구광역시 서구 비산7동 2037-9,,,,
비산7동 2010-27,1,,대구광역시 서구 비산7동 2010-27,,,,
비산7동 2010-26,1,,대구광역시 서구 비산7동 2010-26,,,,
비산7동 2009-53,1,,대구광역시 서구 비산7동 2009-53,,,,
비산7동 2009-53,1,,대구광역시 서구 비산7동 2009-53,,,,
비산7동 2010-27,1,,대구광역시 서구 비산7동 2010-27,,,,
비산7동 2010-29,1,,대구광역시 서구 비산7동 2010-29,,,,
비산7동 2001-21,1,,대구광역시 서구 비산7동 2001-21,,,,
비산7동 1276-8,1,,대구광역시 서구 비산7동 1276-8,,,,
비산7동 1275-1,1,,대구광역시 서구 비산7동 1275-1,,,,
비산7동 1274-5,1,,대구광역시 서구 비산7동 1274-5,,,,
비산7동 1274-4,1,,대구광역시 서구 비산7동 1274-4,,,,
비산7동 1274-12,1,,대구광역시 서구 비산7동 1274-12,,,,
비산7동 1276-4,1,,대구광역시 서구 비산7동 1276-4,,,,
비산7동 1279-21,1,,대구광역시 서구 비산7동 1279-21,,,,
비산7동 1282-24,1,,대구광역시 서구 비산7동 1282-24,,,,
비산7동 1046-21,1,,대구광역시 서구 비산7동 1046-21,,,,
비산7동 1242-4,1,,대구광역시 서구 비산7동 1242-4,,,,
비산7동 1242-1,1,,대구광역시 서구 비산7동 1242-1,,,,
비산7동 1245-7,1,,대구광역시 서구 비산7동 1245-7,,,,
비산7동 1245-1,1,,대구광역시 서구 비산7동 1245-1,,,,
비산7동 1247-0,1,,대구광역시 서구 비산7동 1247-0,,,,
비산7동 1852-0,1,,대구광역시 서구 비산7동 1852-0,,,,
비산7동 1241-5,1,,대구광역시 서구 비산7동 1241-5,,,,
비산7동 1240-4,1,,대구광역시 서구 비산7동 1240-4,,,,
비산7동 1240-16,1,,대구광역시 서구 비산7동 1240-16,,,,
비산7동 2008-22,1,,대구광역시 서구 비산7동 2008-22,,,,
비산7동 1305-2,1,,대구광역시 서구 비산7동 1305-2,,,,
비산7동 1305-1,1,,대구광역시 서구 비산7동 1305-1,,,,
비산7동 1336-1,1,,대구광역시 서구 비산7동 1336-1,,,,
비산7동 1304-2,1,,대구광역시 서구 비산7동 1304-2,,,,
비산7동 1304-2,1,,대구광역시 서구 비산7동 1304-2,,,,
비산7동 1303-1,1,,대구광역시 서구 비산7동 1303-1,,,,
비산7동 1303-2,1,,대구광역시 서구 비산7동 1303-2,,,,
비산7동 1840-3,1,,대구광역시 서구 비산7동 1840-3,,,,
비산7동 1840-3,1,,대구광역시 서구 비산7동 1840-3,,,,
비산7동 1854-6,1,,대구광역시 서구 비산7동 1854-6,,,,
비산7동 1854-4,1,,대구광역시 서구 비산7동 1854-4,,,,
비산7동 1854-1,1,,대구광역시 서구 비산7동 1854-1,,,,
비산7동 1622-0,1,,대구광역시 서구 비산7동 1622-0,,,,
비산7동 1744-5,1,,대구광역시 서구 비산7동 1744-5,,,,
비산7동 2001-9,1,,대구광역시 서구 비산7동 2001-9,,,,
비산7동 2003-27,1,,대구광역시 서구 비산7동 2003-27,,,,
비산7동 2004-10,1,,대구광역시 서구 비산7동 2004-10,,,,
비산7동 2027-12,1,,대구광역시 서구 비산7동 2027-12,,,,
비산7동 1247-0,1,,대구광역시 서구 비산7동 1247-0,,,,
비산7동 1247-0,1,,대구광역시 서구 비산7동 1247-0,,,,
비산7동 2028-46,1,,대구광역시 서구 비산7동 2028-46,,,,
비산7동 945-5,1,,대구광역시 서구 비산7동 945-5,,,,
비산7동 1248-3,1,,대구광역시 서구 비산7동 1248-3,,,,
비산7동 3137-0,1,,대구광역시 서구 비산7동 3137-0,,,,
비산7동 3137-0,1,,대구광역시 서구 비산7동 3137-0,,,,
비산7동 3137-0,1,,대구광역시 서구 비산7동 3137-0,,,,
비산7동 3137-0,1,,대구광역시 서구 비산7동 3137-0,,,,
비산7동 895-7,1,,대구광역시 서구 비산7동 895-7,,,,
비산7동 1856-11,1,,대구광역시 서구 비산7동 1856-11,,,,
비산7동 1864-1,1,,대구광역시 서구 비산7동 1864-1,,,,
비산7동 1304-3,1,,대구광역시 서구 비산7동 1304-3,,,,
비산7동 1476-4,1,,대구광역시 서구 비산7동 1476-4,,,,
비산7동 899-4,1,,대구광역시 서구 비산7동 899-4,,,,
원대동 859-0,1,,대구광역시 서구 원대동 859-0,,,,
원대동 1394-3,1,,대구광역시 서구 원대동 1394-3,,,,
원대동 1232-2,1,,대구광역시 서구 원대동 1232-2,,,,
원대동 1333-21,1,,대구광역시 서구 원대동 1333-21,,,,
원대동 1332-1,1,,대구광역시 서구 원대동 1332-1,,,,
원대동 1300-33,1,,대구광역시 서구 원대동 1300-33,,,,
원대동 1292-4,1,,대구광역시 서구 원대동 1292-4,,,,
원대동 1434-21,1,,대구광역시 서구 원대동 1434-21,,,,
원대동 1300-10,1,,대구광역시 서구 원대동 1300-10,,,,
원대동 1309-19,1,,대구광역시 서구 원대동 1309-19,,,,
원대동 1252-15,1,,대구광역시 서구 원대동 1252-15,,,,
비산1동 719-11,1,,대구광역시 서구 비산1동 719-11,,,,
비산1동 719-1,1,,대구광역시 서구 비산1동 719-1,,,,
비산1동 567-33,1,,대구광역시 서구 비산1동 567-33,,,,
비산1동 719-4,1,,대구광역시 서구 비산1동 719-4,,,,
비산1동 719-11,1,,대구광역시 서구 비산1동 719-11,,,,
비산1동 567-33,1,,대구광역시 서구 비산1동 567-33,,,,
비산1동 719-1,1,,대구광역시 서구 비산1동 719-1,,,,
비산1동 718-9,1,,대구광역시 서구 비산1동 718-9,,,,
비산1동 724-4,1,,대구광역시 서구 비산1동 724-4,,,,
비산1동 724-17,1,,대구광역시 서구 비산1동 724-17,,,,
비산1동 761-22,1,,대구광역시 서구 비산1동 761-22,,,,
비산1동 724-16,1,,대구광역시 서구 비산1동 724-16,,,,
비산1동 710-13,1,,대구광역시 서구 비산1동 710-13,,,,
비산1동 711-2,1,,대구광역시 서구 비산1동 711-2,,,,
원대동 98-0,1,,대구광역시 서구 원대동 98-0,,,,
원대동 105-2,1,,대구광역시 서구 원대동 105-2,,,,
원대동 105-3,1,,대구광역시 서구 원대동 105-3,,,,
원대동 98-7,1,,대구광역시 서구 원대동 98-7,,,,
원대동 98-7,1,,대구광역시 서구 원대동 98-7,,,,
원대동 109-8,1,,대구광역시 서구 원대동 109-8,,,,
원대동 108-7,1,,대구광역시 서구 원대동 108-7,,,,
원대동 109-2,1,,대구광역시 서구 원대동 109-2,,,,
원대동 186-7,1,,대구광역시 서구 원대동 186-7,,,,
원대동 112-2,1,,대구광역시 서구 원대동 112-2,,,,
원대동 162-4,1,,대구광역시 서구 원대동 162-4,,,,
원대동 160-0,1,,대구광역시 서구 원대동 160-0,,,,
원대동 162-4,1,,대구광역시 서구 원대동 162-4,,,,
원대동 162-4,1,,대구광역시 서구 원대동 162-4,,,,
원대동 162-3,1,,대구광역시 서구 원대동 162-3,,,,
원대동 1382-23,1,,대구광역시 서구 원대동 1382-23,,,,
원대동 188-10,1,,대구광역시 서구 원대동 188-10,,,,
원대동 162-8,1,,대구광역시 서구 원대동 162-8,,,,
원대동 121-3,1,,대구광역시 서구 원대동 121-3,,,,
평리3동 671-8,1,,대구광역시 서구 평리3동 671-8,,,,
평리3동 1082-3,1,,대구광역시 서구 평리3동 1082-3,,,,
평리3동 1082-39,1,,대구광역시 서구 평리3동 1082-39,,,,
평리3동 1084-11,1,,대구광역시 서구 평리3동 1084-11,,,,
평리3동 1082-37,1,,대구광역시 서구 평리3동 1082-37,,,,
평리3동 1082-33,1,,대구광역시 서구 평리3동 1082-33,,,,
평리3동 1082-42,1,,대구광역시 서구 평리3동 1082-42,,,,
평리3동 1084-1,1,,대구광역시 서구 평리3동 1084-1,,,,
평리3동 1078-31,1,,대구광역시 서구 평리3동 1078-31,,,,
평리3동 1077-12,1,,대구광역시 서구 평리3동 1077-12,,,,
평리3동 1077-22,1,,대구광역시 서구 평리3동 1077-22,,,,
평리3동 1079-19,1,,대구광역시 서구 평리3동 1079-19,,,,
평리3동 1079-14,1,,대구광역시 서구 평리3동 1079-14,,,,
평리3동 1075-8,1,,대구광역시 서구 평리3동 1075-8,,,,
평리3동 1066-6,1,,대구광역시 서구 평리3동 1066-6,,,,
평리3동 708-20,1,,대구광역시 서구 평리3동 708-20,,,,
평리3동 960-29,1,,대구광역시 서구 평리3동 960-29,,,,
평리3동 1070-20,1,,대구광역시 서구 평리3동 1070-20,,,,
평리3동 1075-14,1,,대구광역시 서구 평리3동 1075-14,,,,
평리3동 1075-19,1,,대구광역시 서구 평리3동 1075-19,,,,
평리3동 1076-6,1,,대구광역시 서구 평리3동 1076-6,,,,
평리3동 671-3,1,,대구광역시 서구 평리3동 671-3,,,,
평리3동 1076-4,1,,대구광역시 서구 평리3동 1076-4,,,,
평리3동 719-15,1,,대구광역시 서구 평리3동 719-15,,,,
평리3동 1076-25,1,,대구광역시 서구 평리3동 1076-25,,,,
평리3동 960-29,1,,대구광역시 서구 평리3동 960-29,,,,
평리3동 1084-3,1,,대구광역시 서구 평리3동 1084-3,,,,
평리3동 1084-4,1,,대구광역시 서구 평리3동 1084-4,,,,
평리3동 1083-6,1,,대구광역시 서구 평리3동 1083-6,,,,
평리3동 1083-10,1,,대구광역시 서구 평리3동 1083-10,,,,
평리3동 1076-12,1,,대구광역시 서구 평리3동 1076-12,,,,
평리3동 1069-19,1,,대구광역시 서구 평리3동 1069-19,,,,
비산7동 2010-29,1,,대구광역시 서구 비산7동 2010-29,,,,
비산7동 2009-25,1,,대구광역시 서구 비산7동 2009-25,,,,
비산7동 2009-69,1,,대구광역시 서구 비산7동 2009-69,,,,
비산7동 2037-28,1,,대구광역시 서구 비산7동 2037-28,,,,
비산7동 2037-28,1,,대구광역시 서구 비산7동 2037-28,,,,
비산7동 3307-0,1,,대구광역시 서구 비산7동 3307-0,,,,
비산7동 3325-3,1,,대구광역시 서구 비산7동 3325-3,,,,
비산7동 3325-3,1,,대구광역시 서구 비산7동 3325-3,,,,
비산7동 3209-0,1,,대구광역시 서구 비산7동 3209-0,,,,
비산7동 3169-5,1,,대구광역시 서구 비산7동 3169-5,,,,
비산7동 3137-3,1,,대구광역시 서구 비산7동 3137-3,,,,
비산7동 3137-3,1,,대구광역시 서구 비산7동 3137-3,,,,
비산7동 2041-112,1,,대구광역시 서구 비산7동 2041-112,,,,
비산7동 2041-111,1,,대구광역시 서구 비산7동 2041-111,,,,
비산7동 2041-111,1,,대구광역시 서구 비산7동 2041-111,,,,
비산4동 319-31,1,,대구광역시 서구 비산4동 319-31,,,,
비산4동 319-16,1,,대구광역시 서구 비산4동 319-16,,,,
비산4동 331-29,1,,대구광역시 서구 비산4동 331-29,,,,
비산4동 331-16,1,,대구광역시 서구 비산4동 331-16,,,,
비산4동 331-4,1,,대구광역시 서구 비산4동 331-4,,,,
비산7동 2010-36,1,,대구광역시 서구 비산7동 2010-36,,,,
비산4동 331-5,1,,대구광역시 서구 비산4동 331-5,,,,
비산4동 319-8,1,,대구광역시 서구 비산4동 319-8,,,,
비산4동 338-53,1,,대구광역시 서구 비산4동 338-53,,,,
비산4동 331-14,1,,대구광역시 서구 비산4동 331-14,,,,
비산4동 271-11,1,,대구광역시 서구 비산4동 271-11,,,,
비산4동 338-16,1,,대구광역시 서구 비산4동 338-16,,,,
비산4동 338-7,1,,대구광역시 서구 비산4동 338-7,,,,
비산4동 335-8,1,,대구광역시 서구 비산4동 335-8,,,,
비산4동 332-7,1,,대구광역시 서구 비산4동 332-7,,,,
비산4동 329-7,1,,대구광역시 서구 비산4동 329-7,,,,
비산4동 332-8,1,,대구광역시 서구 비산4동 332-8,,,,
원대동 1456-8,1,,대구광역시 서구 원대동 1456-8,,,,
원대동 1450-3,1,,대구광역시 서구 원대동 1450-3,,,,
원대동 1439-10,1,,대구광역시 서구 원대동 1439-10,,,,
원대동 1439-4,1,,대구광역시 서구 원대동 1439-4,,,,
원대동 1442-3,1,,대구광역시 서구 원대동 1442-3,,,,
원대동 1439-26,1,,대구광역시 서구 원대동 1439-26,,,,
원대동 1437-2,1,,대구광역시 서구 원대동 1437-2,,,,
원대동 1439-27,1,,대구광역시 서구 원대동 1439-27,,,,
원대동 1439-8,1,,대구광역시 서구 원대동 1439-8,,,,
원대동 1439-7,1,,대구광역시 서구 원대동 1439-7,,,,
원대동 1439-9,1,,대구광역시 서구 원대동 1439-9,,,,
원대동 1434-8,1,,대구광역시 서구 원대동 1434-8,,,,
원대동 1439-14,1,,대구광역시 서구 원대동 1439-14,,,,
원대동 1443-12,1,,대구광역시 서구 원대동 1443-12,,,,
원대동 1434-29,1,,대구광역시 서구 원대동 1434-29,,,,
원대동 1443-27,1,,대구광역시 서구 원대동 1443-27,,,,
원대동 1377-25,1,,대구광역시 서구 원대동 1377-25,,,,
원대동 1386-19,1,,대구광역시 서구 원대동 1386-19,,,,
원대동 1389-10,1,,대구광역시 서구 원대동 1389-10,,,,
원대동 1389-10,1,,대구광역시 서구 원대동 1389-10,,,,
원대동 1418-7,1,,대구광역시 서구 원대동 1418-7,,,,
원대동 1417-47,1,,대구광역시 서구 원대동 1417-47,,,,
원대동 1417-32,1,,대구광역시 서구 원대동 1417-32,,,,
원대동 1429-7,1,,대구광역시 서구 원대동 1429-7,,,,
원대동 1441-3,1,,대구광역시 서구 원대동 1441-3,,,,
원대동 1431-9,1,,대구광역시 서구 원대동 1431-9,,,,
원대동 1442-11,1,,대구광역시 서구 원대동 1442-11,,,,
원대동 1442-6,1,,대구광역시 서구 원대동 1442-6,,,,
원대동 1450-3,1,,대구광역시 서구 원대동 1450-3,,,,
원대동 1451-1,1,,대구광역시 서구 원대동 1451-1,,,,
원대동 1453-2,1,,대구광역시 서구 원대동 1453-2,,,,
원대동 1454-3,1,,대구광역시 서구 원대동 1454-3,,,,
원대동 1340-3,1,,대구광역시 서구 원대동 1340-3,,,,
원대동 1236-1,1,,대구광역시 서구 원대동 1236-1,,,,
원대동 1299-5,1,,대구광역시 서구 원대동 1299-5,,,,
원대동 1292-1,1,,대구광역시 서구 원대동 1292-1,,,,
비산2·3동 104-19,1,,대구광역시 서구 비산2·3동 104-19,,,,
비산2·3동 113-23,1,,대구광역시 서구 비산2·3동 113-23,,,,
비산2·3동 108-19,1,,대구광역시 서구 비산2·3동 108-19,,,,
비산2·3동 108-12,1,,대구광역시 서구 비산2·3동 108-12,,,,
비산2·3동 108-24,1,,대구광역시 서구 비산2·3동 108-24,,,,
비산2·3동 108-54,1,,대구광역시 서구 비산2·3동 108-54,,,,
비산2·3동 108-41,1,,대구광역시 서구 비산2·3동 108-41,,,,
비산2·3동 108-35,1,,대구광역시 서구 비산2·3동 108-35,,,,
비산2·3동 96-19,1,,대구광역시 서구 비산2·3동 96-19,,,,
비산2·3동 108-10,1,,대구광역시 서구 비산2·3동 108-10,,,,
비산2·3동 104-89,1,,대구광역시 서구 비산2·3동 104-89,,,,
비산2·3동 104-103,1,,대구광역시 서구 비산2·3동 104-103,,,,
비산2·3동 104-31,1,,대구광역시 서구 비산2·3동 104-31,,,,
비산2·3동 102-35,1,,대구광역시 서구 비산2·3동 102-35,,,,
비산2·3동 104-26,1,,대구광역시 서구 비산2·3동 104-26,,,,
비산2·3동 104-93,1,,대구광역시 서구 비산2·3동 104-93,,,,
비산2·3동 124-4,1,,대구광역시 서구 비산2·3동 124-4,,,,
비산2·3동 2424-0,1,,대구광역시 서구 비산2·3동 2424-0,,,,
비산2·3동 2816-0,1,,대구광역시 서구 비산2·3동 2816-0,,,,
비산2·3동 2798-0,1,,대구광역시 서구 비산2·3동 2798-0,,,,
비산2·3동 403-2,1,,대구광역시 서구 비산2·3동 403-2,,,,
비산2·3동 104-15,1,,대구광역시 서구 비산2·3동 104-15,,,,
비산2·3동 2812-0,1,,대구광역시 서구 비산2·3동 2812-0,,,,
비산2·3동 152-75,1,,대구광역시 서구 비산2·3동 152-75,,,,
비산2·3동 2785-0,1,,대구광역시 서구 비산2·3동 2785-0,,,,
비산2·3동 2856-0,1,,대구광역시 서구 비산2·3동 2856-0,,,,
비산2·3동 503-31,1,,대구광역시 서구 비산2·3동 503-31,,,,
비산2·3동 2869-0,1,,대구광역시 서구 비산2·3동 2869-0,,,,
630-0706,1,,대구광역시 수성구 파동 68-2,,,2019.0,한전주
680-1315,1,,대구광역시 수성구 고산2동 340-0,,,2019.0,한전주
560-0593,1,,대구광역시 수성구 만촌2동 산358-3,,,2019.0,전용주
680-1314,1,,대구광역시 수성구 고산2동 262-0,,,2019.0,전용주
680-1313,1,,대구광역시 수성구 고산2동 262-0,,,2019.0,전용주
680-1312,1,,대구광역시 수성구 고산2동 262-0,,,2019.0,전용주
680-1311,1,,대구광역시 수성구 고산2동 269-8,,,2019.0,한전주
680-1310,1,,대구광역시 수성구 고산2동 269-4,,,2019.0,한전주
630-0770,1,,대구광역시 수성구 파동 391-10,,,2019.0,한전주
630-0769,1,,대구광역시 수성구 파동 450-12,,,2019.0,한전주
680-1309,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1308,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1307,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1306,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1305,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1183,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1182,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1181,1,,대구광역시 수성구 고산2동 818-0,,,2018.0,전용주
680-1152,1,,대구광역시 수성구 고산2동 746-0,,,2018.0,전용주
680-1156,1,,대구광역시 수성구 고산2동 1156-0,,,2018.0,전용주
680-1155,1,,대구광역시 수성구 고산2동 597-0,,,2018.0,전용주
680-1170,1,,대구광역시 수성구 고산2동 590-0,,,2018.0,전용주
